Customer_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Churn
CUST-01119,Male,46.0,51.0,114.17,5903.41,Month-to-month,DSL,Bank transfer (automatic),2.0,3.0,58.7,6.1,0
CUST-01120,Female,38.0,4.0,36.74,130.86,Month-to-month,No,Mailed check,2.0,0.0,110.2,20.6,0
CUST-01121,Female,64.0,55.0,70.04,3918.47,Month-to-month,Fiber optic,Electronic check,2.0,1.0,230.8,10.5,1
CUST-01122,Male,33.0,71.0,89.09,6325.39,One year,Fiber optic,Mailed check,0.0,0.0,286.7,15.4,0
CUST-01123,Male,54.0,28.0,89.71,2541.18,Month-to-month,DSL,Credit card (automatic),3.0,0.0,117.7,28.0,0
CUST-01124,Male,37.0,4.0,84.86,302.6,Two year,Fiber optic,Electronic check,3.0,1.0,250.5,1.1,1
CUST-01125,Female,23.0,22.0,47.53,974.9,Month-to-month,DSL,Electronic check,3.0,1.0,65.3,15.0,0
CUST-01126,Female,36.0,45.0,35.62,1613.83,Month-to-month,DSL,Credit card (automatic),1.0,1.0,244.1,25.6,0
CUST-01127,Female,74.0,67.0,83.59,5651.0,One year,Fiber optic,Bank transfer (automatic),3.0,2.0,200.7,17.6,1
CUST-01128,Female,22.0,66.0,79.93,5233.13,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,65.9,8.3,0
CUST-01129,Female,20.0,34.0,37.94,1215.01,Month-to-month,Fiber optic,Mailed check,1.0,3.0,97.7,11.9,0
CUST-01130,Female,18.0,55.0,90.51,4973.46,Month-to-month,DSL,Credit card (automatic),1.0,1.0,48.2,20.4,0
CUST-01131,Female,55.0,1.0,65.52,61.15,One year,Fiber optic,Bank transfer (automatic),2.0,2.0,121.1,26.7,1
CUST-01132,Female,32.0,38.0,86.78,3325.06,Month-to-month,DSL,Credit card (automatic),3.0,2.0,69.1,1.2,1
CUST-01133,Female,51.0,6.0,103.74,669.92,Month-to-month,No,Mailed check,4.0,0.0,196.8,2.1,1
CUST-01134,Male,52.0,25.0,36.97,921.28,Two year,Fiber optic,Mailed check,2.0,0.0,298.4,9.8,0
CUST-01135,Male,66.0,17.0,21.91,465.25,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,1.0,13.5,7.0,0
CUST-01136,Male,42.0,61.0,97.91,5983.72,Two year,DSL,Mailed check,4.0,0.0,166.9,7.9,0
CUST-01137,Male,41.0,12.0,80.97,954.32,One year,DSL,Mailed check,2.0,1.0,176.4,6.6,1
CUST-01138,Female,29.0,6.0,89.96,459.18,Month-to-month,No,Credit card (automatic),0.0,1.0,275.1,5.9,1
CUST-01139,Female,35.0,27.0,103.82,2790.01,Month-to-month,DSL,Electronic check,0.0,0.0,156.7,3.9,0
CUST-01140,Male,32.0,8.0,100.28,785.42,Month-to-month,Fiber optic,Mailed check,1.0,2.0,167.7,28.0,1
CUST-01141,Female,61.0,65.0,116.09,7593.87,One year,Fiber optic,Mailed check,0.0,1.0,146.8,4.3,0
CUST-01142,Male,33.0,57.0,73.59,4217.75,One year,DSL,Bank transfer (automatic),1.0,0.0,88.0,6.1,0
CUST-01143,Female,44.0,40.0,68.85,2695.03,One year,Fiber optic,Bank transfer (automatic),3.0,0.0,26.2,7.4,0
CUST-01144,Male,25.0,14.0,60.19,851.27,Two year,Fiber optic,Credit card (automatic),2.0,0.0,128.5,28.0,0
CUST-01145,Female,63.0,35.0,35.37,1271.53,One year,DSL,Credit card (automatic),3.0,1.0,25.3,22.7,0
CUST-01146,Female,42.0,48.0,77.26,3784.88,Month-to-month,DSL,Mailed check,3.0,0.0,169.6,23.7,0
CUST-01147,Male,34.0,56.0,47.7,2715.58,Month-to-month,DSL,Electronic check,2.0,1.0,99.1,3.1,0
CUST-01148,Female,46.0,49.0,112.13,5532.41,Two year,No,Electronic check,0.0,0.0,164.7,25.1,0
CUST-01149,Male,70.0,13.0,78.32,1021.16,Month-to-month,Fiber optic,Credit card (automatic),1.0,1.0,48.9,12.2,1
CUST-01150,Male,25.0,61.0,79.28,4855.5,Month-to-month,DSL,Bank transfer (automatic),1.0,2.0,280.5,7.9,1
CUST-01151,Male,32.0,49.0,55.49,2781.49,One year,DSL,Mailed check,1.0,1.0,269.4,17.3,0
CUST-01152,Male,44.0,46.0,25.2,1092.56,Month-to-month,Fiber optic,Mailed check,1.0,2.0,65.1,24.7,0
CUST-01153,Female,63.0,62.0,23.17,1419.07,Two year,Fiber optic,Electronic check,0.0,1.0,109.6,23.4,0
CUST-01154,Female,67.0,8.0,62.33,460.01,One year,Fiber optic,Credit card (automatic),0.0,0.0,187.9,26.7,0
CUST-01155,Female,69.0,43.0,28.46,1242.74,Month-to-month,DSL,Electronic check,1.0,1.0,37.7,27.8,0
CUST-01156,Male,24.0,20.0,80.68,1675.11,Two year,DSL,Electronic check,1.0,0.0,112.8,7.1,0
CUST-01157,Female,20.0,39.0,108.1,4186.05,Month-to-month,Fiber optic,Credit card (automatic),0.0,0.0,82.8,12.7,0
CUST-01158,Male,46.0,49.0,108.29,5186.69,Month-to-month,No,Bank transfer (automatic),5.0,1.0,275.5,0.4,1
CUST-01159,Female,61.0,64.0,85.9,5497.6,Month-to-month,DSL,Mailed check,1.0,1.0,257.2,26.4,0
CUST-01160,Female,70.0,62.0,41.12,2595.11,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,0.0,178.2,4.6,1
CUST-01161,Female,41.0,54.0,106.3,5767.08,Month-to-month,Fiber optic,Credit card (automatic),0.0,1.0,160.9,25.8,0
CUST-01162,Male,20.0,9.0,108.61,998.9,Month-to-month,Fiber optic,Credit card (automatic),2.0,1.0,279.9,9.9,1
CUST-01163,Female,37.0,37.0,39.67,1453.79,Month-to-month,DSL,Mailed check,0.0,0.0,280.4,11.0,0
CUST-01164,Female,63.0,49.0,93.74,4529.31,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,291.1,1.2,0
CUST-01165,Male,32.0,41.0,48.65,2020.41,One year,Fiber optic,Mailed check,1.0,2.0,46.4,9.8,0
CUST-01166,Female,42.0,17.0,100.26,1662.71,Two year,Fiber optic,Electronic check,2.0,0.0,56.6,26.7,0
CUST-01167,Male,47.0,21.0,119.72,2623.32,Month-to-month,DSL,Electronic check,2.0,1.0,206.3,0.8,1
CUST-01168,Female,31.0,51.0,23.0,1201.53,Month-to-month,DSL,Electronic check,2.0,3.0,167.0,12.2,0
CUST-01169,Male,24.0,59.0,109.74,6445.63,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,15.4,0.9,0
CUST-01170,Male,34.0,39.0,82.26,3177.57,Month-to-month,Fiber optic,Electronic check,4.0,1.0,28.0,11.1,1
CUST-01171,Female,61.0,55.0,117.34,6449.05,One year,DSL,Mailed check,1.0,0.0,267.5,5.2,0
CUST-01172,Male,37.0,41.0,66.5,2714.52,One year,Fiber optic,Bank transfer (automatic),1.0,0.0,262.0,7.6,0
CUST-01173,Male,53.0,39.0,104.74,4140.7,Month-to-month,DSL,Mailed check,1.0,0.0,113.6,26.3,0
CUST-01174,Male,26.0,13.0,26.24,350.44,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,268.4,13.1,0
CUST-01176,Male,65.0,11.0,26.7,388.22,One year,DSL,Mailed check,4.0,1.0,243.7,17.7,0
CUST-01177,Male,74.0,19.0,117.53,2235.54,Month-to-month,DSL,Mailed check,2.0,1.0,134.0,4.3,1
CUST-01178,Female,39.0,11.0,101.7,1157.14,Two year,DSL,Bank transfer (automatic),3.0,1.0,42.9,7.8,0
CUST-01179,Male,71.0,46.0,105.25,4811.09,One year,Fiber optic,Credit card (automatic),4.0,0.0,135.8,16.4,0
CUST-01180,Male,70.0,45.0,113.8,5139.16,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,0.0,142.6,7.1,1
CUST-01181,Female,70.0,1.0,28.51,44.07,One year,DSL,Electronic check,1.0,1.0,169.8,20.4,0
CUST-01182,Female,19.0,40.0,58.56,2247.92,Two year,Fiber optic,Electronic check,3.0,0.0,40.6,14.7,0
CUST-01183,Female,41.0,19.0,27.1,615.66,One year,DSL,Credit card (automatic),1.0,2.0,297.5,23.2,0
CUST-01184,Female,25.0,61.0,41.08,2570.41,Month-to-month,DSL,Mailed check,0.0,1.0,80.8,28.4,0
CUST-01185,Female,28.0,12.0,42.94,495.42,Month-to-month,DSL,Mailed check,3.0,0.0,67.6,3.5,0
CUST-01186,Female,30.0,61.0,66.91,4026.4,Two year,No,Mailed check,1.0,1.0,162.8,10.0,0
CUST-01187,Female,34.0,33.0,46.86,1563.76,One year,DSL,Bank transfer (automatic),2.0,1.0,165.8,9.6,0
CUST-01188,Male,25.0,45.0,30.1,1358.83,One year,DSL,Bank transfer (automatic),3.0,2.0,137.5,4.5,0
CUST-01189,Male,38.0,69.0,36.75,2553.53,Two year,DSL,Credit card (automatic),0.0,0.0,233.8,24.3,0
CUST-01190,Female,35.0,8.0,34.73,287.42,Two year,DSL,Electronic check,3.0,1.0,159.8,22.8,0
CUST-01191,Male,47.0,25.0,117.31,2958.06,Two year,Fiber optic,Mailed check,1.0,0.0,186.8,14.5,0
CUST-01192,Male,35.0,46.0,95.93,4485.15,Month-to-month,DSL,Electronic check,2.0,1.0,219.9,16.1,0
CUST-01193,Male,63.0,30.0,116.78,3531.81,Month-to-month,DSL,Bank transfer (automatic),0.0,0.0,17.3,1.8,1
CUST-01194,Female,64.0,47.0,63.97,2954.11,One year,Fiber optic,Bank transfer (automatic),1.0,1.0,175.5,16.7,0
CUST-01195,Female,48.0,49.0,47.84,2412.29,One year,DSL,Bank transfer (automatic),0.0,1.0,266.4,23.7,0
CUST-01196,Male,55.0,47.0,99.83,4774.04,One year,Fiber optic,Electronic check,1.0,0.0,15.0,17.2,0
CUST-01197,Female,49.0,18.0,52.63,1104.94,Month-to-month,Fiber optic,Credit card (automatic),3.0,1.0,127.5,8.0,0
CUST-01198,Male,28.0,66.0,49.94,3239.87,One year,DSL,Credit card (automatic),3.0,0.0,278.6,20.0,0
CUST-01199,Male,62.0,68.0,43.25,2953.14,One year,Fiber optic,Bank transfer (automatic),2.0,0.0,112.4,10.8,0
CUST-01200,Male,42.0,33.0,32.97,983.91,Month-to-month,DSL,Mailed check,1.0,0.0,143.0,16.3,0
