Age,Tenure_Months,Monthly_Charges,Total_Charges,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Tenure_to_Age_Ratio,Charges_Deviation,Support_Per_Month,Gender,Contract_Type,Internet_Service,Payment_Method,Churn
64.0,1,87.95,86.67,4,0,122.0,0.0,3,0.01562499755859413,1.2808666913330882,3.9999600003999958,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
36.0,5,59.31,309.22,0,0,90.5,5.0,0,0.13888885030865267,-2.5338763122473864,0.0,Male,Two year,DSL,Mailed check,0
39.0,25,73.98,1926.0,5,1,189.4,10.0,0,0.6410254766601341,-3.059969184012317,0.199999920000032,Female,One year,Fiber optic,Credit card (automatic),0
30.0,13,46.16,606.29,1,0,194.0,0.0,1,0.433333188888937,-0.4776564325719761,0.07692301775152481,Male,One year,DSL,Mailed check,0
28.0,35,93.68,3334.6,3,0,153.2,0.0,0,1.249999553571588,-1.5942584930689776,0.08571426122449678,Female,One year,Fiber optic,Mailed check,0
69.0,18,36.64,665.94,0,0,156.1,0.0,1,0.2608695274102134,-0.3566461129743814,0.0,Female,Month-to-month,DSL,Credit card (automatic),0
27.0,9,54.64,469.05,2,1,96.8,5.0,1,0.33333320987658893,2.5233912406763963,0.22222197530891633,Male,One year,DSL,Mailed check,0
70.0,6,79.47,499.98,2,0,144.1,0.0,0,0.08571427346938951,-3.859861116898145,0.33333277777870374,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
35.0,7,81.05,549.49,0,1,168.5,20.0,1,0.19999994285715916,2.5515407120846874,0.0,Male,One year,Fiber optic,Bank transfer (automatic),0
22.0,10,35.48,360.22,3,1,263.8,10.0,1,0.4545452479339782,-0.5419639780360299,0.2999997000003,Male,Month-to-month,DSL,Mailed check,0
68.0,7,53.81,363.32,1,0,209.7,5.0,2,0.10294116133218215,1.9072170039757097,0.14285693877580175,Male,Month-to-month,DSL,Electronic check,1
47.0,16,83.37,1299.88,0,0,136.9,10.0,0,0.34042545948394476,2.1275507765307538,0.0,Female,Month-to-month,Fiber optic,Credit card (automatic),0
30.0,17,77.66,1254.35,2,2,125.2,0.0,0,0.5666664777778407,3.8747492854415952,0.11764698961941787,Female,Month-to-month,Fiber optic,Credit card (automatic),0
74.0,7,25.82,172.9,0,0,130.0,0.0,1,0.094594581811543,1.1200352856638744,0.0,Male,Month-to-month,No,Credit card (automatic),1
50.0,69,42.78,2860.8,0,0,175.3,0.0,3,1.3799997240000552,1.319136443603412,0.0,Female,One year,DSL,Mailed check,0
42.0,72,26.22,1975.13,1,1,155.7,10.0,0,1.714285306122546,-1.2123573010614876,0.013888886959876811,Male,Two year,No,Electronic check,0
49.0,8,84.29,671.01,0,0,103.7,15.0,0,0.16326527280300554,0.4138548451814472,0.0,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
52.0,27,69.73,1907.15,4,1,134.4,0.0,0,0.5192306693787174,-0.9051590240151768,0.14814809327848397,Male,Two year,Fiber optic,Electronic check,0
72.0,11,87.85,938.27,1,1,128.3,0.0,1,0.15277775655864492,2.5528048156319727,0.09090900826453795,Male,One year,Fiber optic,Credit card (automatic),0
25.0,6,80.11,497.72,0,0,209.4,0.0,0,0.2399999040000384,-2.8431950780082076,0.0,Male,Two year,Fiber optic,Bank transfer (automatic),0
20.0,9,30.55,275.44,2,2,102.5,0.0,1,0.4499997750001125,-0.05441043954395752,0.22222197530891633,Male,Month-to-month,No,Credit card (automatic),1
58.0,23,31.8,696.38,1,0,63.1,0.0,2,0.3965516557669559,1.5226218597296253,0.043478241965981754,Male,Two year,No,Credit card (automatic),0
43.0,5,26.21,135.43,2,0,171.3,0.0,0,0.11627904272580401,-0.8759458281083461,0.39999920000160005,Male,Two year,No,Bank transfer (automatic),0
30.0,4,88.38,361.95,3,1,114.7,10.0,0,0.1333332888889037,-2.1072737818155503,0.7499981250046875,Female,Month-to-month,Fiber optic,Mailed check,1
70.0,1,46.12,45.54,2,2,101.5,0.0,0,0.01428571224489825,0.5804553954460445,1.9999800001999979,Female,Two year,DSL,Electronic check,0
61.0,13,27.63,362.06,2,1,142.9,15.0,0,0.21311471916152144,-0.22074780711707476,0.15384603550304962,Male,Month-to-month,No,Electronic check,0
34.0,5,57.37,286.95,0,2,101.3,10.0,2,0.1470587802768293,-0.019885220229561185,0.0,Female,One year,DSL,Credit card (automatic),0
49.0,31,58.94,1771.08,1,0,86.1,15.0,0,0.6326529321116464,1.8084055263207972,0.03225805411030513,Female,Month-to-month,DSL,Mailed check,0
64.0,4,100.11,401.82,1,1,150.4,10.0,1,0.06249999023437652,-0.34474886312784747,0.24999937500156252,Female,Two year,Fiber optic,Electronic check,0
37.0,12,28.01,343.71,1,0,41.1,0.0,0,0.3243242366691252,-0.6324761312698897,0.08333326388894677,Male,Month-to-month,No,Mailed check,0
28.0,5,39.95,203.71,2,1,176.8,0.0,0,0.17857136479594116,-0.7919185161629727,0.39999920000160005,Male,Two year,DSL,Mailed check,0
35.0,10,85.88,867.53,2,0,157.8,10.0,1,0.28571420408165593,-0.8729132470867569,0.1999998000002,Male,Month-to-month,Fiber optic,Mailed check,1
39.0,11,88.3,931.28,3,0,158.8,0.0,1,0.282051209730459,3.638258783401099,0.2727270247936138,Male,Month-to-month,Fiber optic,Credit card (automatic),1
57.0,7,63.58,443.74,3,2,72.4,5.0,1,0.12280699599877262,0.1886619876257285,0.4285708163274053,Female,Two year,DSL,Electronic check,0
45.0,5,99.79,520.39,2,1,168.4,0.0,1,0.11111108641975856,-4.287791844416304,0.39999920000160005,Male,One year,Fiber optic,Bank transfer (automatic),0
26.0,53,94.43,4779.64,2,0,89.7,5.0,0,2.038460754438171,4.248130222994305,0.037735841936633596,Female,Month-to-month,Fiber optic,Mailed check,0
65.0,1,58.05,58.04,2,1,165.0,20.0,0,0.015384613017751844,0.010580394196061604,1.9999800001999979,Female,Month-to-month,DSL,Credit card (automatic),1
48.0,38,67.46,2566.3,0,1,185.5,0.0,1,0.7916665017361454,-0.07419275415981019,0.0,Male,Month-to-month,DSL,Bank transfer (automatic),0
61.0,22,36.36,817.25,3,2,239.8,15.0,0,0.36065567858103625,-0.787710387404374,0.13636357438019348,Male,Month-to-month,DSL,Mailed check,0
27.0,1,63.739999999999995,55.7,1,1,174.1,0.0,0,0.03703702331962099,8.040556994430048,0.9999900000999989,Male,Month-to-month,DSL,Credit card (automatic),0
61.0,30,101.47,2912.88,2,1,223.9,10.0,1,0.49180319806504946,4.374032365322535,0.06666664444445185,Male,Month-to-month,Fiber optic,Electronic check,0
70.0,34,42.12,1387.19,3,1,112.4,5.0,0,0.4857142163265405,1.320306117557024,0.08823526816609759,Female,One year,DSL,Credit card (automatic),0
59.0,4,68.61,271.85,0,1,169.2,10.0,0,0.0677965986785426,0.6476699058252251,0.0,Female,Month-to-month,Fiber optic,Credit card (automatic),1
47.0,14,26.21,352.2,4,1,160.1,10.0,0,0.29787227704845165,1.052875112232062,0.2857140816327988,Female,Two year,No,Electronic check,0
57.0,8,108.39,868.51,3,1,35.1,0.0,0,0.14035085257002586,-0.17361429548213891,0.37499953125058594,Male,Month-to-month,Fiber optic,Electronic check,1
61.0,20,27.51,545.92,0,0,147.3,0.0,0,0.327868798710033,0.21401364799318046,0.0,Female,Two year,No,Mailed check,0
27.0,52,79.77,4095.96,3,2,148.0,10.0,0,1.9259252126202917,1.0015536093166162,0.057692296597635265,Female,Month-to-month,Fiber optic,Electronic check,0
36.0,7,54.93,390.01,0,2,116.0,5.0,0,0.19444439043211376,-0.7856346919504418,0.0,Female,Month-to-month,DSL,Credit card (automatic),1
18.0,20,28.98,577.85,2,0,203.6,0.0,0,1.1111104938275034,0.08751444624277482,0.099999950000025,Male,Month-to-month,No,Bank transfer (automatic),0
66.0,9,43.04,400.38,0,0,107.8,0.0,0,0.13636361570248245,-1.4466172370919637,0.0,Female,One year,DSL,Electronic check,0
73.0,65,91.87,6051.81,3,1,179.0,5.0,0,0.8904108369300223,-1.2347549069607737,0.04615383905325553,Male,Month-to-month,Fiber optic,Mailed check,0
62.0,15,88.6,1357.72,1,1,118.2,0.0,0,0.24193544484912177,-1.914606323595791,0.06666662222225185,Female,One year,Fiber optic,Mailed check,0
64.0,58,22.37,1272.97,2,1,141.4,0.0,0,0.9062498583984596,0.42224516340600715,0.03448275267538747,Female,One year,No,Electronic check,0
42.0,2,56.92,119.32,3,1,129.1,5.0,0,0.04761903628118183,-2.7397017014914837,1.4999925000374998,Male,Month-to-month,DSL,Bank transfer (automatic),0
66.0,35,86.42,3129.55,1,0,113.0,0.0,0,0.5303029499540984,-2.995688738374639,0.028571420408165595,Male,One year,Fiber optic,Electronic check,0
37.0,4,82.93,340.23,2,2,123.0,0.0,1,0.1081080788897084,-2.1272873567816077,0.49999875000312505,Male,Month-to-month,Fiber optic,Electronic check,1
54.0,1,19.2,20.11,2,0,197.3,0.0,2,0.01851851508916387,-0.90979890201098,1.9999800001999979,Female,Two year,No,Electronic check,0
72.0,41,88.24,3781.66,2,1,228.8,0.0,0,0.5694443653549492,-3.9955872596128614,0.04878047590720099,Male,Month-to-month,Fiber optic,Credit card (automatic),0
41.0,32,21.89,675.93,2,1,192.6,0.0,1,0.7804876145152159,0.7671941008768464,0.0624999804687561,Male,One year,No,Credit card (automatic),0
32.0,46,26.95,1195.7,1,0,190.5,0.0,0,1.4374995507813901,0.9565273898853484,0.021739125708885716,Female,One year,No,Electronic check,0
51.0,9,59.73,520.51,2,0,173.3,0.0,0,0.17647055363322478,1.8956198159779802,0.22222197530891633,Female,Month-to-month,DSL,Electronic check,1
51.0,64,96.73,6239.13,4,1,194.9,0.0,0,1.254901714725154,-0.7563910177513975,0.06249999023437652,Male,Month-to-month,Fiber optic,Mailed check,1
67.0,3,41.17,121.1,2,1,151.6,10.0,0,0.04477611271998318,0.8034678884403732,0.6666644444518518,Male,One year,DSL,Bank transfer (automatic),0
37.0,72,78.05,5639.66,0,2,82.9,0.0,0,1.9459454200147512,-0.27860023213885654,0.0,Female,One year,Fiber optic,Electronic check,0
52.0,13,90.87,1186.31,2,1,172.4,0.0,0,0.24999995192308616,-0.3845451888113871,0.15384603550304962,Male,Month-to-month,Fiber optic,Electronic check,1
22.0,69,105.11,7371.04,2,4,83.1,5.0,0,3.1363622107444495,-1.716651184543295,0.02898550304557927,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
47.0,30,99.04,3093.18,3,2,71.5,5.0,1,0.6382977365323964,-4.065965631344781,0.09999996666667778,Male,One year,Fiber optic,Mailed check,0
73.0,72,86.94,5974.81,0,1,102.3,15.0,1,0.9863012347532555,3.956539303258424,0.0,Male,Two year,Fiber optic,Credit card (automatic),0
26.0,11,77.5,857.21,0,1,104.7,5.0,1,0.4230767603550922,-0.4281109744445786,0.0,Male,Month-to-month,Fiber optic,Electronic check,1
19.0,10,23.55,244.51,1,0,84.1,5.0,0,0.5263155124655198,-0.9009755490244515,0.0999999000001,Female,Month-to-month,No,Electronic check,1
24.0,12,50.82,603.85,1,0,174.6,0.0,0,0.49999979166675346,0.49920860065949313,0.08333326388894677,Male,Two year,DSL,Bank transfer (automatic),0
54.0,72,51.81,3916.07,3,1,103.2,5.0,0,1.3333330864197988,-2.5798535569647782,0.04166666087963043,Male,Month-to-month,DSL,Mailed check,0
64.0,24,54.31,1242.41,2,0,67.6,0.0,0,0.37499994140625914,2.542938236275731,0.08333329861112558,Male,Two year,DSL,Mailed check,0
40.0,28,74.01,2048.63,1,2,144.9,0.0,2,0.6999998250000437,0.8446689876182205,0.03571427295918823,Female,Two year,Fiber optic,Electronic check,0
64.0,19,18.0,331.94,1,2,157.9,0.0,1,0.2968749536132885,0.5294828792195361,0.05263155124655198,Male,One year,No,Electronic check,0
71.0,23,55.82,1267.96,0,0,112.7,0.0,2,0.3239436163459695,0.6913283168137738,0.0,Male,One year,DSL,Electronic check,0
58.0,38,51.4,1961.96,3,0,119.6,5.0,0,0.6551723008323619,-0.23051272881243534,0.07894734764543482,Female,Two year,Fiber optic,Credit card (automatic),0
40.0,72,64.76,4433.53,2,0,248.0,10.0,0,1.7999995500001122,3.183202996777375,0.027777773919753623,Female,Month-to-month,Fiber optic,Credit card (automatic),0
52.0,1,39.6,38.92,2,2,160.5,0.0,1,0.019230765532545088,0.6803891961080382,1.9999800001999979,Male,Month-to-month,DSL,Bank transfer (automatic),1
72.0,2,76.8,155.86,3,2,175.2,0.0,0,0.027777773919753623,-1.1296103519482443,1.4999925000374998,Female,Month-to-month,Fiber optic,Credit card (automatic),1
22.0,9,49.13,452.44,1,0,167.9,0.0,0,0.40909072314058037,-1.1410552543830477,0.11111098765445816,Female,Two year,DSL,Bank transfer (automatic),0
74.0,14,87.89,1201.94,3,1,142.1,0.0,1,0.189189163623086,2.0372041805684376,0.21428556122459913,Female,Month-to-month,Fiber optic,Electronic check,1
25.0,7,75.64,536.4,2,0,125.5,0.0,0,0.2799998880000448,-0.9884619593400572,0.2857138775516035,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
41.0,20,31.46,658.5,1,1,151.8,10.0,0,0.48780475907200993,-1.4649835375082318,0.0499999750000125,Female,One year,No,Bank transfer (automatic),0
29.0,5,32.74,171.32,0,2,151.2,10.0,0,0.17241373365043666,-1.5239314721370576,0.0,Male,Month-to-month,DSL,Bank transfer (automatic),1
27.0,31,33.65,1050.54,1,2,107.2,0.0,1,1.1481477229082508,-0.23837616503994496,0.03225805411030513,Female,Month-to-month,No,Electronic check,0
73.0,72,90.28,6258.33,3,0,103.3,15.0,0,0.9863012347532555,3.358762072394157,0.04166666087963043,Male,Two year,Fiber optic,Bank transfer (automatic),0
43.0,15,82.13,1177.28,2,1,99.0,0.0,0,0.348837128177412,3.6447189901873287,0.1333332444445037,Male,Two year,Fiber optic,Electronic check,0
46.0,19,84.26,1543.36,0,0,149.0,0.0,1,0.41304338846882854,3.030569068121551,0.0,Male,Month-to-month,Fiber optic,Mailed check,0
57.0,36,64.19,2256.55,0,1,35.5,0.0,0,0.6315788365651164,1.5080729672019544,0.0,Female,Month-to-month,DSL,Electronic check,0
40.0,19,29.25,561.54,0,0,92.2,10.0,1,0.4749998812500297,-0.3047212869887943,0.0,Male,One year,No,Credit card (automatic),0
28.0,13,83.97,1129.95,3,2,70.3,0.0,2,0.464285548469447,-2.949163908335464,0.23076905325457442,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
64.0,8,23.65,195.95,2,0,60.1,5.0,0,0.12499998046875305,-0.8437193828507716,0.24999968750039064,Female,One year,No,Mailed check,0
58.0,37,47.4,1761.09,3,2,230.4,0.0,0,0.6379309244946682,-0.19701416296913976,0.0810810591672813,Male,Month-to-month,DSL,Bank transfer (automatic),0
25.0,12,61.29,722.57,1,1,116.2,0.0,1,0.4799998080000768,1.0758835117637346,0.08333326388894677,Female,One year,DSL,Bank transfer (automatic),0
37.0,16,66.96,1022.6,3,0,207.5,0.0,1,0.4324323155588336,3.047539945287525,0.18749988281257324,Male,Month-to-month,DSL,Mailed check,0
62.0,4,18.65,73.75,4,0,144.7,15.0,0,0.06451611862643247,0.21254609363476362,0.9999975000062501,Male,Month-to-month,DSL,Mailed check,1
59.0,19,71.16,1359.12,0,2,124.0,5.0,0,0.3220338437230773,-0.3725939302137249,0.0,Female,One year,Fiber optic,Electronic check,0
26.0,1,21.97,21.98,1,3,140.9,5.0,0,0.03846152366864474,-0.009780202197976706,0.9999900000999989,Female,One year,No,Bank transfer (automatic),0
51.0,29,25.62,739.55,5,0,184.1,0.0,0,0.5686273394848353,0.11828465576391523,0.17241373365043666,Female,Month-to-month,No,Mailed check,1
46.0,6,101.45,609.57,2,0,141.2,5.0,0,0.13043475425331427,-0.14483067528222193,0.33333277777870374,Male,Month-to-month,Fiber optic,Credit card (automatic),1
25.0,26,67.86,1834.99,0,0,122.7,0.0,2,1.0399995840001663,-2.716511316726425,0.0,Female,One year,DSL,Electronic check,0
66.0,32,83.83,2701.27,1,1,147.6,15.0,1,0.48484841138660434,-0.5846611204183887,0.03124999023437805,Female,Month-to-month,Fiber optic,Electronic check,0
35.0,6,55.41,346.9,1,0,93.0,5.0,0,0.17142852244899356,-2.4065703057161585,0.16666638888935187,Male,Month-to-month,DSL,Bank transfer (automatic),1
40.0,72,73.42,5513.55,4,1,208.3,5.0,0,1.7999995500001122,-3.1570726976287915,0.055555547839507245,Female,Month-to-month,Fiber optic,Electronic check,1
55.0,19,102.61,1852.98,2,0,62.1,5.0,1,0.3454544826446395,5.084788171164121,0.10526310249310396,Male,One year,Fiber optic,Mailed check,0
43.0,4,63.25,247.31,1,0,55.6,0.0,0,0.0930232341806432,1.4226545683635692,0.24999937500156252,Female,One year,Fiber optic,Mailed check,0
28.0,7,85.01,615.96,2,1,211.0,5.0,0,0.2499999107143176,-2.9841600083428546,0.2857138775516035,Female,Two year,Fiber optic,Electronic check,0
39.0,62,94.71,5891.53,1,0,32.2,0.0,1,1.5897431821171326,-0.3146620927964392,0.016129029656608118,Male,Month-to-month,Fiber optic,Credit card (automatic),0
33.0,12,90.52,1065.07,0,0,139.1,0.0,0,0.36363625344355954,1.764240629799474,0.0,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
43.0,6,43.08,261.49,1,0,47.4,5.0,0,0.13953485127096482,-0.5015940306766211,0.16666638888935187,Female,Two year,DSL,Electronic check,0
19.0,6,37.63,216.95,4,1,119.1,15.0,0,0.31578930747931183,1.4717269304551195,0.6666655555574075,Female,Month-to-month,DSL,Credit card (automatic),1
50.0,1,56.03,57.48,2,2,116.5,0.0,0,0.019999996000000797,-1.4494252057479358,1.9999800001999979,Male,Two year,DSL,Mailed check,0
34.0,8,77.53,616.38,1,2,120.5,10.0,0,0.2352940484429269,0.4825963092546175,0.12499984375019532,Male,Month-to-month,Fiber optic,Electronic check,1
43.0,70,18.0,1300.63,1,1,169.8,0.0,1,1.6279065981612562,-0.5804259170820139,0.01428571224489825,Female,Month-to-month,No,Credit card (automatic),0
49.0,19,18.86,362.23,2,0,136.7,0.0,0,0.38775502290713815,-0.20472680803852228,0.10526310249310396,Female,Two year,No,Electronic check,0
63.0,21,60.68,1310.14,2,0,96.1,0.0,0,0.3333332804232888,-1.707589339243178,0.09523804988664292,Male,Month-to-month,Fiber optic,Mailed check,0
68.0,22,61.15,1387.04,3,0,142.9,0.0,0,0.3235293641868582,-1.8972440694345138,0.13636357438019348,Male,Month-to-month,Fiber optic,Electronic check,0
22.0,30,84.54,2589.01,1,0,123.9,5.0,2,1.3636357438019346,-1.7603045665651536,0.033333322222225924,Male,One year,Fiber optic,Mailed check,0
61.0,8,85.13,649.1,1,1,116.2,0.0,0,0.13114751948401318,3.992601421748205,0.12499984375019532,Female,Two year,Fiber optic,Bank transfer (automatic),0
32.0,8,90.87,698.15,0,2,137.2,15.0,0,0.2499999218750244,3.6013590858011497,0.0,Male,Two year,Fiber optic,Electronic check,0
49.0,21,52.97,1076.7,2,1,257.4,0.0,0,0.4285713411078895,1.698595843525787,0.09523804988664292,Female,Two year,DSL,Electronic check,0
66.0,9,73.25,653.89,0,0,131.8,0.0,1,0.13636361570248245,0.5956362826263444,0.0,Female,Month-to-month,Fiber optic,Mailed check,1
63.0,18,69.63,1223.67,3,0,126.4,0.0,0,0.28571424036281895,1.6483711009049387,0.16666657407412552,Male,Month-to-month,DSL,Mailed check,0
57.0,25,80.14,1953.87,2,1,157.6,10.0,1,0.4385964142813308,1.9852312619075008,0.0799999680000128,Male,Month-to-month,Fiber optic,Mailed check,0
36.0,11,19.44,207.6,3,1,212.2,0.0,0,0.3055554706790359,0.567289884281923,0.2727270247936138,Female,Month-to-month,No,Electronic check,1
38.0,60,60.1,3627.17,1,1,55.7,0.0,0,1.5789469529086966,-0.3528232578627879,0.01666666388888935,Female,Month-to-month,DSL,Electronic check,0
19.0,25,66.96,1713.07,2,0,131.3,5.0,0,1.3157887811637994,-1.5627725908909724,0.0799999680000128,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
63.0,27,61.48,1726.97,2,1,113.6,0.0,1,0.42857136054422845,-2.481828162285872,0.07407404663924198,Male,One year,DSL,Bank transfer (automatic),0
69.0,72,103.46,7302.16,2,1,118.6,15.0,0,1.0434781096408536,2.041125197065952,0.027777773919753623,Male,Month-to-month,Fiber optic,Credit card (automatic),0
23.0,38,64.57,2425.82,3,0,174.1,15.0,1,1.6521731947073066,0.7326483782504241,0.07894734764543482,Male,Month-to-month,DSL,Electronic check,0
53.0,5,56.91,289.96,0,1,147.8,15.0,0,0.09433960484158399,-1.0818840162319745,0.0,Male,Two year,DSL,Credit card (automatic),0
60.0,7,50.29,349.4,0,0,148.6,0.0,1,0.11666664722222546,0.3757855917348678,0.0,Female,Two year,DSL,Credit card (automatic),0
50.0,1,77.29,76.59,2,0,151.4,0.0,0,0.019999996000000797,0.7007658923410816,1.9999800001999979,Male,Month-to-month,Fiber optic,Credit card (automatic),1
22.0,72,21.35,1461.27,3,1,120.2,15.0,1,3.272725785124643,1.0545861521408142,0.04166666087963043,Male,Month-to-month,No,Electronic check,0
56.0,42,60.22,2545.78,0,1,179.1,0.0,0,0.7499998660714524,-0.39379509195354956,0.0,Male,One year,DSL,Bank transfer (automatic),0
41.0,22,89.56,2027.86,0,0,150.7,5.0,1,0.536585234979211,-2.6154126475396993,0.0,Male,Month-to-month,Fiber optic,Credit card (automatic),0
40.0,72,95.1,7171.74,2,1,202.6,10.0,0,1.7999995500001122,-4.507486165626915,0.027777773919753623,Female,One year,Fiber optic,Credit card (automatic),0
56.0,36,50.96,1836.26,2,0,185.8,0.0,0,0.642857028061245,-0.04720805355331237,0.055555540123461075,Female,Month-to-month,DSL,Bank transfer (automatic),0
73.0,13,18.0,241.92,3,1,146.1,0.0,1,0.17808216738600446,-0.6092164544488803,0.23076905325457442,Male,One year,No,Bank transfer (automatic),0
69.0,52,95.32,4740.12,0,0,169.5,5.0,2,0.753623079185061,4.163863683872364,0.0,Male,Month-to-month,Fiber optic,Electronic check,0
56.0,55,73.33,3965.21,2,2,140.9,10.0,1,0.9821426817602353,1.2352858354025784,0.03636362975206731,Female,Month-to-month,Fiber optic,Electronic check,0
30.0,25,92.75,2294.74,3,1,254.5,0.0,0,0.8333330555556482,0.960436715825324,0.1199999520000192,Female,One year,Fiber optic,Electronic check,0
43.0,45,34.97,1572.28,2,1,109.6,0.0,1,1.046511384532236,0.030452208788396717,0.044444434567903424,Male,Month-to-month,DSL,Electronic check,0
