order_id,order_value,category,customer_type
ORD-12657,34.11,Fitness,New
ORD-12658,54.17,Fashion,Returning
ORD-12659,79.03,Electronics,Returning
ORD-12660,32.95,Home & Kitchen,New
ORD-12661,39.64,Home & Kitchen,New
ORD-12662,48.99,Fashion,New
ORD-12663,25.6,Home & Kitchen,New
ORD-12664,46.83,Fitness,New
ORD-12665,64.8,Fashion,Returning
ORD-12666,47.48,Electronics,New
ORD-12667,51.27,Home & Kitchen,New
ORD-12668,59.62,Fitness,New
ORD-12669,40.71,Books,Returning
ORD-12670,91.34,Electronics,New
ORD-12671,142.82,Fitness,Returning
ORD-12672,45.67,Fitness,Returning
ORD-12673,80.73,Home & Kitchen,New
ORD-12674,52.26,Fashion,New
ORD-12675,75.14,Electronics,New
ORD-12676,154.39,Fashion,Returning
ORD-12677,81.88,Fashion,New
ORD-12678,20.82,Fashion,New
ORD-12679,79.23,Books,VIP
ORD-12680,126.43,Electronics,Returning
ORD-12681,52.83,Books,New
ORD-12682,109.66,Fashion,VIP
ORD-12683,39.88,Fitness,New
ORD-12684,24.75,Fashion,New
ORD-12685,65.67,Home & Kitchen,New
ORD-12686,21.03,Home & Kitchen,VIP
ORD-12687,52.26,Books,New
ORD-12688,130.6,Electronics,Returning
ORD-12689,19.19,Electronics,Returning
ORD-12690,28.0,Books,Returning
ORD-12691,32.49,Electronics,New
ORD-12692,58.09,Home & Kitchen,New
ORD-12693,48.45,Electronics,Returning
ORD-12694,139.7,Electronics,New
ORD-12695,106.98,Home & Kitchen,Returning
ORD-12696,81.22,Home & Kitchen,New
ORD-12697,65.85,Home & Kitchen,Returning
ORD-12698,76.4,Fashion,Returning
ORD-12699,35.97,Home & Kitchen,Returning
ORD-12700,100.92,Books,Returning
ORD-12701,30.96,Fashion,New
ORD-12702,99.61,Fashion,New
ORD-12703,122.94,Fashion,New
ORD-12704,68.48,Fitness,Returning
ORD-12705,54.29,Fashion,New
ORD-12706,76.72,Home & Kitchen,New
ORD-12707,10.84,Fashion,New
ORD-12708,72.34,Home & Kitchen,New
ORD-12709,56.37,Fitness,Returning
ORD-12710,58.53,Fashion,Returning
ORD-12711,92.2,Fashion,New
ORD-12712,57.69,Fashion,New
ORD-12713,30.44,Fashion,Returning
ORD-12714,55.43,Fashion,Returning
ORD-12715,62.84,Fitness,Returning
ORD-12716,64.65,Fashion,Returning
ORD-12717,66.5,Electronics,Returning
ORD-12718,112.58,Electronics,Returning
ORD-12719,31.45,Fashion,VIP
ORD-12720,67.05,Books,Returning
ORD-12721,130.84,Fashion,Returning
ORD-12722,21.31,Fashion,Returning
ORD-12723,67.21,Fashion,New
ORD-12724,42.47,Books,New
ORD-12725,48.31,Fitness,VIP
ORD-12726,35.06,Electronics,Returning
ORD-12727,54.5,Home & Kitchen,New
ORD-12728,182.14,Fitness,New
ORD-12729,28.26,Fitness,New
ORD-12730,29.91,Fashion,New
ORD-12731,27.63,Home & Kitchen,Returning
ORD-12732,170.11,Home & Kitchen,Returning
ORD-12733,45.72,Electronics,Returning
ORD-12734,59.42,Electronics,New
ORD-12735,47.39,Fashion,New
ORD-12736,34.24,Electronics,New
ORD-12737,52.4,Fashion,New
ORD-12738,263.74,Fitness,Returning
ORD-12739,139.11,Fitness,New
ORD-12740,36.17,Electronics,VIP
ORD-12741,88.99,Electronics,Returning
ORD-12742,36.64,Home & Kitchen,New
ORD-12743,20.78,Fashion,New
ORD-12744,111.24,Electronics,New
ORD-12745,121.03,Fitness,New
ORD-12746,113.03,Electronics,VIP
ORD-12747,45.52,Electronics,Returning
ORD-12748,54.59,Home & Kitchen,Returning
ORD-12749,94.62,Home & Kitchen,Returning
ORD-12750,76.32,Fashion,VIP
ORD-12751,47.65,Home & Kitchen,VIP
ORD-12752,22.84,Books,New
ORD-12753,64.61,Electronics,New
ORD-12754,115.28,Home & Kitchen,New
ORD-12755,29.41,Electronics,New
ORD-12756,88.52,Fashion,Returning
ORD-12757,73.62,Fashion,New
ORD-12758,94.64,Fashion,Returning
ORD-12759,101.82,Electronics,New
ORD-12760,39.78,Fitness,Returning
ORD-12761,22.87,Fashion,New
ORD-12762,43.81,Fitness,New
ORD-12763,102.87,Fashion,Returning
ORD-12764,43.59,Fitness,New
ORD-12765,39.79,Fashion,Returning
ORD-12766,20.23,Fashion,VIP
ORD-12767,172.71,Home & Kitchen,New
ORD-12768,99.03,Fitness,New
ORD-12769,95.77,Fashion,New
ORD-12770,107.84,Fashion,New
ORD-12771,85.29,Home & Kitchen,VIP
ORD-12772,52.11,Home & Kitchen,Returning
ORD-12773,54.69,Fashion,New
ORD-12774,46.69,Fitness,Returning
ORD-12775,293.2,Fashion,VIP
ORD-12776,84.23,Fashion,New
ORD-12777,45.68,Home & Kitchen,New
ORD-12778,79.78,Books,Returning
ORD-12779,32.9,Fashion,Returning
ORD-12780,148.82,Electronics,New
ORD-12781,40.58,Electronics,Returning
ORD-12782,81.5,Home & Kitchen,New
ORD-12783,114.39,Fashion,Returning
ORD-12784,76.01,Fashion,Returning
ORD-12785,63.86,Electronics,New
ORD-12786,60.73,Fitness,Returning
ORD-12787,58.33,Fashion,Returning
ORD-12788,42.69,Home & Kitchen,Returning
ORD-12789,46.08,Electronics,Returning
ORD-12790,146.61,Electronics,Returning
ORD-12791,56.54,Electronics,New
ORD-12792,37.66,Fashion,New
ORD-12793,44.27,Fashion,Returning
ORD-12794,116.77,Electronics,Returning
ORD-12795,90.5,Fashion,New
ORD-12796,84.45,Electronics,VIP
ORD-12797,51.7,Fashion,Returning
ORD-12798,85.12,Electronics,New
ORD-12799,41.01,Electronics,New
ORD-12800,51.64,Electronics,Returning
ORD-12801,107.97,Home & Kitchen,New
ORD-12802,101.96,Books,VIP
ORD-12803,33.48,Home & Kitchen,Returning
ORD-12804,36.11,Electronics,New
ORD-12805,64.41,Books,New
ORD-12806,169.98,Books,New
ORD-12807,19.12,Fashion,Returning
ORD-12808,71.31,Electronics,New
ORD-12809,26.43,Home & Kitchen,Returning
ORD-12810,41.24,Books,Returning
ORD-12811,48.49,Fitness,VIP
ORD-12812,46.88,Home & Kitchen,New
ORD-12813,43.8,Home & Kitchen,New
ORD-12814,60.6,Books,Returning
ORD-12815,43.77,Electronics,New
ORD-12816,25.09,Electronics,New
ORD-12817,96.34,Fitness,VIP
ORD-12818,94.8,Electronics,Returning
ORD-12819,100.07,Fashion,VIP
ORD-12820,23.94,Fashion,New
ORD-12821,72.19,Electronics,Returning
ORD-12822,90.52,Electronics,Returning
ORD-12823,32.5,Home & Kitchen,Returning
ORD-12824,60.67,Fashion,New
ORD-12825,56.27,Home & Kitchen,Returning
ORD-12826,182.23,Fashion,New
ORD-12827,191.46,Books,Returning
ORD-12828,22.23,Home & Kitchen,VIP
ORD-12829,269.44,Books,Returning
ORD-12830,34.84,Fashion,New
ORD-12831,108.68,Electronics,Returning
ORD-12832,108.02,Fitness,Returning
ORD-12833,33.2,Fitness,New
ORD-12834,81.12,Electronics,New
ORD-12835,56.57,Home & Kitchen,Returning
ORD-12836,84.15,Home & Kitchen,Returning
ORD-12837,69.3,Electronics,VIP
ORD-12838,123.69,Home & Kitchen,New
ORD-12839,63.13,Electronics,New
ORD-12840,54.56,Electronics,New
ORD-12841,116.47,Fitness,VIP
ORD-12842,85.48,Fashion,Returning
ORD-12843,93.61,Fitness,VIP
ORD-12844,40.5,Home & Kitchen,Returning
ORD-12845,32.23,Books,New
ORD-12846,42.92,Fashion,Returning
ORD-12847,41.58,Fashion,New
ORD-12848,96.71,Fashion,New
ORD-12849,108.37,Home & Kitchen,New
ORD-12850,54.98,Fashion,New
ORD-12851,142.39,Home & Kitchen,New
ORD-12852,137.15,Fashion,VIP
ORD-12853,69.83,Electronics,Returning
ORD-12854,36.85,Fitness,Returning
ORD-12855,155.28,Fitness,New
ORD-12856,58.17,Fashion,Returning
ORD-12857,65.09,Home & Kitchen,New
ORD-12858,49.22,Fashion,New
ORD-12859,35.38,Fitness,New
ORD-12860,25.0,Fashion,New
ORD-12861,88.21,Fashion,VIP
ORD-12862,37.71,Electronics,Returning
ORD-12863,378.31,Electronics,New
ORD-12864,31.45,Fitness,Returning
ORD-12865,28.38,Fashion,New
ORD-12866,81.95,Electronics,New
ORD-12867,151.05,Electronics,Returning
ORD-12868,62.72,Fashion,Returning
ORD-12869,85.06,Home & Kitchen,Returning
ORD-12870,19.96,Fashion,New
ORD-12871,40.18,Home & Kitchen,Returning
ORD-12872,31.68,Fitness,New
ORD-12873,19.36,Fashion,New
ORD-12874,64.73,Fitness,New
ORD-12875,15.71,Electronics,New
ORD-12876,27.29,Fashion,New
ORD-12877,43.71,Electronics,New
ORD-12878,36.64,Electronics,Returning
ORD-12879,76.54,Electronics,New
ORD-12880,72.48,Electronics,New
ORD-12881,103.16,Fitness,VIP
ORD-12882,94.77,Fashion,VIP
ORD-12883,119.64,Books,New
ORD-12884,60.27,Fashion,New
ORD-12885,72.39,Home & Kitchen,New
ORD-12886,82.02,Electronics,VIP
ORD-12887,65.69,Fashion,New
ORD-12888,47.55,Fashion,New
ORD-12889,49.43,Books,Returning
ORD-12890,36.95,Books,Returning
ORD-12891,77.71,Electronics,New
ORD-12892,57.03,Home & Kitchen,New
ORD-12893,40.53,Home & Kitchen,New
ORD-12894,40.55,Home & Kitchen,New
ORD-12895,29.19,Electronics,New
ORD-12896,108.56,Home & Kitchen,Returning
ORD-12897,63.25,Fitness,Returning
ORD-12898,35.96,Fashion,Returning
ORD-12899,98.02,Fashion,Returning
ORD-12900,43.11,Electronics,Returning
ORD-12901,25.95,Books,New
ORD-12902,111.36,Electronics,Returning
ORD-12903,43.72,Electronics,New
ORD-12904,47.21,Fashion,New
ORD-12905,61.85,Fitness,New
ORD-12906,119.77,Home & Kitchen,Returning
ORD-12907,61.07,Electronics,Returning
ORD-12908,29.39,Electronics,Returning
ORD-12909,83.62,Fitness,Returning
ORD-12910,45.11,Fashion,Returning
ORD-12911,187.31,Electronics,New
ORD-12912,60.3,Books,New
ORD-12913,15.78,Electronics,Returning
ORD-12914,74.77,Fashion,Returning
ORD-12915,193.79,Electronics,New
ORD-12916,155.33,Home & Kitchen,New
ORD-12917,181.01,Fitness,VIP
ORD-12918,32.73,Fashion,New
ORD-12919,104.3,Home & Kitchen,VIP
ORD-12920,39.13,Books,Returning
ORD-12921,69.03,Fitness,VIP
ORD-12922,28.11,Fashion,New
ORD-12923,40.99,Fashion,Returning
ORD-12924,40.22,Fitness,New
ORD-12925,103.45,Electronics,New
ORD-12926,97.56,Electronics,New
ORD-12927,71.24,Electronics,New
ORD-12928,26.84,Fitness,New
ORD-12929,50.05,Electronics,Returning
ORD-12930,38.56,Fashion,New
ORD-12931,101.68,Home & Kitchen,New
ORD-12932,122.35,Electronics,New
ORD-12933,113.73,Fashion,Returning
ORD-12934,38.35,Fashion,New
ORD-12935,11.66,Electronics,Returning
ORD-12936,20.9,Books,New
ORD-12937,141.6,Electronics,Returning
ORD-12938,47.43,Fitness,Returning
ORD-12939,38.46,Fashion,Returning
ORD-12940,161.68,Electronics,Returning
ORD-12941,128.91,Electronics,VIP
ORD-12942,61.23,Fashion,New
ORD-12943,50.6,Fashion,New
ORD-12944,55.74,Electronics,VIP
ORD-12945,69.15,Books,Returning
ORD-12946,157.59,Fashion,Returning
ORD-12947,77.75,Books,New
ORD-12948,93.28,Electronics,New
ORD-12949,121.7,Electronics,VIP
ORD-12950,29.91,Home & Kitchen,Returning
ORD-12951,94.91,Fashion,New
ORD-12952,50.56,Electronics,New
ORD-12953,13.33,Electronics,Returning
ORD-12954,16.83,Electronics,Returning
ORD-12955,32.76,Fitness,VIP
ORD-12956,82.99,Fashion,New
ORD-12957,64.6,Books,New
ORD-12958,67.4,Electronics,New
ORD-12959,194.53,Fashion,Returning
ORD-12960,28.18,Fashion,New
ORD-12961,59.36,Fashion,New
ORD-12962,72.43,Fitness,New
ORD-12963,38.79,Fitness,New
ORD-12964,61.37,Electronics,Returning
ORD-12965,23.1,Fashion,New
ORD-12966,140.6,Fitness,Returning
ORD-12967,40.09,Electronics,Returning
ORD-12968,204.15,Fashion,New
ORD-12969,59.18,Fashion,Returning
ORD-12970,111.81,Fashion,Returning
ORD-12971,58.44,Fashion,Returning
ORD-12972,59.24,Fashion,Returning
ORD-12973,42.5,Fitness,Returning
ORD-12974,64.81,Fashion,VIP
ORD-12975,73.02,Books,Returning
ORD-12976,37.69,Home & Kitchen,New
ORD-12977,55.98,Fashion,Returning
ORD-12978,41.84,Fashion,Returning
ORD-12979,239.8,Fashion,New
ORD-12980,57.18,Fitness,New
ORD-12981,152.5,Electronics,Returning
ORD-12982,53.66,Books,New
ORD-12983,70.5,Home & Kitchen,VIP
ORD-12984,27.31,Home & Kitchen,VIP
ORD-12985,46.14,Fashion,New
ORD-12986,68.46,Home & Kitchen,New
ORD-12987,156.27,Home & Kitchen,VIP
ORD-12988,68.94,Home & Kitchen,New
ORD-12989,138.41,Electronics,Returning
ORD-12990,88.63,Home & Kitchen,New
ORD-12991,160.2,Fashion,New
ORD-12992,58.24,Home & Kitchen,New
ORD-12993,253.19,Fashion,New
ORD-12994,45.09,Electronics,VIP
ORD-12995,38.1,Home & Kitchen,New
ORD-12996,29.19,Fashion,New
ORD-12997,244.35,Home & Kitchen,Returning
ORD-12998,98.66,Home & Kitchen,VIP
ORD-12999,49.38,Home & Kitchen,New
ORD-13000,127.67,Home & Kitchen,Returning
ORD-13001,91.16,Electronics,New
ORD-13002,196.31,Electronics,Returning
ORD-13003,23.84,Home & Kitchen,Returning
ORD-13004,51.46,Electronics,VIP
ORD-13005,45.72,Electronics,Returning
ORD-13006,18.46,Electronics,VIP
ORD-13007,114.0,Fashion,New
ORD-13008,51.3,Books,Returning
ORD-13009,94.05,Electronics,Returning
ORD-13010,248.6,Fashion,New
ORD-13011,48.82,Books,VIP
ORD-13012,46.87,Books,Returning
ORD-13013,64.79,Electronics,VIP
ORD-13014,109.11,Fitness,New
ORD-13015,42.95,Electronics,Returning
ORD-13016,41.32,Fitness,New
ORD-13017,113.79,Electronics,VIP
ORD-13018,75.73,Fashion,New
ORD-13019,17.69,Electronics,Returning
ORD-13020,28.93,Home & Kitchen,New
ORD-13021,148.52,Electronics,Returning
ORD-13022,76.8,Fashion,New
ORD-13023,38.19,Home & Kitchen,VIP
ORD-13024,54.48,Electronics,VIP
ORD-13025,60.82,Fitness,New
ORD-13026,93.83,Fashion,Returning
ORD-13027,26.71,Electronics,Returning
ORD-13028,36.43,Electronics,New
ORD-13029,71.08,Fashion,New
ORD-13030,56.83,Electronics,New
ORD-13031,85.04,Fashion,New
ORD-13032,28.86,Home & Kitchen,Returning
ORD-13033,74.76,Fashion,Returning
ORD-13034,116.16,Fashion,New
ORD-13035,80.81,Fitness,VIP
ORD-13036,65.59,Fashion,New
ORD-13037,56.97,Home & Kitchen,VIP
ORD-13038,36.56,Fitness,Returning
ORD-13039,57.79,Electronics,Returning
ORD-13040,128.49,Home & Kitchen,Returning
ORD-13041,56.18,Books,New
ORD-13042,35.38,Fashion,VIP
ORD-13043,44.91,Books,Returning
ORD-13044,68.07,Fashion,Returning
ORD-13045,48.23,Home & Kitchen,New
ORD-13046,80.74,Fashion,Returning
ORD-13047,82.57,Electronics,New
ORD-13048,102.86,Books,Returning
ORD-13049,141.76,Electronics,Returning
ORD-13050,109.67,Books,New
ORD-13051,34.45,Home & Kitchen,New
ORD-13052,35.09,Books,New
ORD-13053,57.66,Books,New
ORD-13054,46.03,Home & Kitchen,New
ORD-13055,30.48,Books,New
ORD-13056,46.29,Fitness,New
ORD-13057,45.39,Fashion,Returning
ORD-13058,40.32,Home & Kitchen,Returning
ORD-13059,49.93,Electronics,New
ORD-13060,122.37,Electronics,New
ORD-13061,68.0,Fashion,Returning
ORD-13062,265.89,Fashion,New
ORD-13063,66.84,Electronics,New
ORD-13064,50.7,Fashion,Returning
ORD-13065,60.49,Home & Kitchen,VIP
ORD-13066,70.38,Home & Kitchen,New
ORD-13067,78.35,Fitness,VIP
ORD-13068,209.77,Books,New
ORD-13069,36.34,Fitness,New
ORD-13070,101.03,Home & Kitchen,New
ORD-13071,68.35,Electronics,Returning
ORD-13072,23.51,Books,Returning
ORD-13073,95.82,Electronics,Returning
ORD-13074,129.1,Electronics,VIP
ORD-13075,36.08,Fashion,Returning
ORD-13076,60.02,Home & Kitchen,New
ORD-13077,21.43,Home & Kitchen,Returning
ORD-13078,28.35,Electronics,New
ORD-13079,113.16,Fitness,Returning
ORD-13080,45.61,Electronics,VIP
ORD-13081,31.02,Fashion,Returning
ORD-13082,69.25,Fashion,New
ORD-13083,44.1,Fashion,Returning
ORD-13084,45.49,Fitness,New
ORD-13085,94.03,Electronics,New
ORD-13086,30.05,Electronics,Returning
ORD-13087,35.05,Electronics,New
ORD-13088,66.18,Fitness,New
ORD-13089,107.95,Books,Returning
ORD-13090,126.84,Home & Kitchen,New
ORD-13091,40.49,Home & Kitchen,New
ORD-13092,105.89,Books,VIP
ORD-13093,37.69,Fashion,New
ORD-13094,180.5,Electronics,New
ORD-13095,30.56,Fashion,VIP
ORD-13096,133.9,Fashion,New
ORD-13097,40.7,Fashion,VIP
ORD-13098,201.94,Fashion,Returning
ORD-13099,86.04,Fashion,Returning
ORD-13100,32.8,Fashion,New
ORD-13101,44.11,Fashion,New
ORD-13102,96.42,Electronics,Returning
ORD-13103,113.48,Fitness,New
ORD-13104,57.83,Home & Kitchen,Returning
ORD-13105,61.98,Electronics,Returning
ORD-13106,95.11,Electronics,Returning
ORD-13107,65.31,Electronics,New
ORD-13108,27.77,Electronics,Returning
ORD-13109,37.05,Electronics,Returning
ORD-13110,69.48,Electronics,New
ORD-13111,125.12,Fitness,VIP
ORD-13112,159.11,Fitness,New
ORD-13113,96.32,Fitness,VIP
ORD-13114,71.69,Home & Kitchen,New
ORD-13115,94.57,Home & Kitchen,New
ORD-13116,40.45,Home & Kitchen,Returning
ORD-13117,55.04,Fitness,New
ORD-13118,36.8,Home & Kitchen,New
ORD-13119,28.52,Home & Kitchen,New
ORD-13120,73.71,Fitness,Returning
ORD-13121,67.44,Home & Kitchen,New
ORD-13122,91.16,Electronics,Returning
ORD-13123,83.74,Electronics,Returning
ORD-13124,69.8,Fashion,Returning
ORD-13125,84.27,Electronics,New
ORD-13126,58.81,Electronics,New
ORD-13127,77.3,Electronics,VIP
ORD-13128,39.03,Fashion,Returning
ORD-13129,75.33,Books,VIP
ORD-13130,90.11,Fashion,Returning
ORD-13131,40.37,Electronics,Returning
ORD-13132,62.25,Fashion,VIP
ORD-13133,41.51,Fashion,Returning
ORD-13134,44.0,Home & Kitchen,VIP
ORD-13135,30.72,Home & Kitchen,New
ORD-13136,128.96,Electronics,New
ORD-13137,114.37,Fashion,Returning
ORD-13138,83.3,Electronics,Returning
ORD-13139,197.02,Home & Kitchen,New
ORD-13140,53.86,Books,Returning
ORD-13141,372.06,Books,Returning
ORD-13142,52.64,Electronics,VIP
ORD-13143,70.32,Home & Kitchen,New
ORD-13144,47.53,Fitness,New
ORD-13145,75.44,Fitness,Returning
ORD-13146,99.62,Fashion,Returning
ORD-13147,56.35,Fashion,Returning
ORD-13148,175.22,Electronics,New
ORD-13149,69.65,Electronics,New
ORD-13150,70.97,Home & Kitchen,VIP
ORD-13151,34.97,Fashion,New
ORD-13152,77.56,Electronics,Returning
ORD-13153,55.68,Fitness,New
ORD-13154,41.89,Fashion,New
ORD-13155,37.87,Books,Returning
ORD-13156,299.78,Fitness,New
ORD-13157,51.52,Fitness,New
ORD-13158,25.17,Fitness,Returning
ORD-13159,39.69,Electronics,New
ORD-13160,58.5,Electronics,New
ORD-13161,83.76,Books,Returning
ORD-13162,84.17,Electronics,New
ORD-13163,90.56,Fashion,Returning
ORD-13164,40.98,Home & Kitchen,New
ORD-13165,74.01,Electronics,New
ORD-13166,35.67,Electronics,New
ORD-13167,41.6,Fashion,VIP
ORD-13168,34.79,Fashion,New
ORD-13169,29.58,Home & Kitchen,VIP
ORD-13170,114.27,Electronics,New
ORD-13171,91.21,Fashion,New
ORD-13172,108.42,Electronics,Returning
ORD-13173,61.78,Home & Kitchen,New
ORD-13174,96.17,Electronics,Returning
ORD-13175,20.97,Electronics,VIP
ORD-13176,101.28,Fitness,Returning
ORD-13177,67.11,Electronics,Returning
ORD-13178,87.91,Home & Kitchen,Returning
ORD-13179,75.79,Fashion,New
ORD-13180,33.37,Electronics,Returning
ORD-13181,24.56,Fashion,New
ORD-13182,39.36,Fitness,New
ORD-13183,84.69,Fashion,Returning
ORD-13184,91.29,Electronics,New
ORD-13185,26.56,Fashion,Returning
ORD-13186,33.49,Fashion,New
ORD-13187,39.1,Fitness,New
ORD-13188,48.7,Books,Returning
ORD-13189,26.65,Fashion,Returning
ORD-13190,25.71,Fashion,VIP
ORD-13191,36.85,Fashion,New
ORD-13192,63.55,Books,New
ORD-13193,29.71,Fashion,New
ORD-13194,56.29,Electronics,New
ORD-13195,113.88,Books,New
ORD-13196,27.63,Books,Returning
ORD-13197,53.31,Fashion,New
ORD-13198,111.59,Fashion,VIP
ORD-13199,46.95,Home & Kitchen,Returning
ORD-13200,42.77,Fitness,Returning
ORD-13201,121.28,Fashion,New
ORD-13202,50.21,Fashion,New
ORD-13203,117.06,Fashion,New
ORD-13204,78.05,Fashion,Returning
ORD-13205,49.12,Electronics,Returning
ORD-13206,80.46,Fitness,New
ORD-13207,73.13,Electronics,New
ORD-13208,111.33,Fashion,VIP
ORD-13209,43.42,Fitness,New
ORD-13210,61.85,Fashion,New
ORD-13211,58.15,Fashion,New
ORD-13212,92.06,Books,New
ORD-13213,32.62,Electronics,New
ORD-13214,111.07,Fitness,Returning
ORD-13215,79.82,Electronics,Returning
ORD-13216,27.38,Fashion,Returning
ORD-13217,124.58,Home & Kitchen,New
ORD-13218,230.55,Fashion,New
ORD-13219,110.07,Fashion,Returning
ORD-13220,142.05,Electronics,New
ORD-13221,63.51,Home & Kitchen,New
ORD-13222,22.27,Electronics,Returning
ORD-13223,19.96,Fitness,Returning
ORD-13224,70.32,Home & Kitchen,New
ORD-13225,42.3,Fashion,VIP
ORD-13226,34.86,Electronics,New
ORD-13227,58.11,Fashion,VIP
ORD-13228,87.3,Home & Kitchen,New
ORD-13229,25.24,Fashion,Returning
ORD-13230,46.09,Home & Kitchen,New
ORD-13231,149.29,Electronics,Returning
ORD-13232,31.65,Electronics,Returning
ORD-13233,101.68,Home & Kitchen,VIP
ORD-13234,45.11,Electronics,Returning
ORD-13235,83.72,Electronics,Returning
ORD-13236,116.56,Home & Kitchen,New
ORD-13237,94.14,Home & Kitchen,New
ORD-13238,104.11,Electronics,VIP
ORD-13239,30.24,Electronics,VIP
ORD-13240,117.71,Fashion,New
ORD-13241,36.18,Home & Kitchen,New
ORD-13242,70.51,Fashion,New
ORD-13243,70.45,Home & Kitchen,New
ORD-13244,80.73,Fitness,New
ORD-13245,73.86,Books,Returning
ORD-13246,36.37,Fashion,New
ORD-13247,26.84,Electronics,VIP
ORD-13248,101.84,Fashion,VIP
ORD-13249,67.46,Electronics,New
ORD-13250,120.26,Fashion,Returning
ORD-13251,58.74,Fitness,Returning
ORD-13252,25.97,Fashion,New
ORD-13253,107.74,Electronics,Returning
ORD-13254,48.32,Fashion,Returning
ORD-13255,74.08,Books,New
ORD-13256,40.92,Electronics,VIP
ORD-13257,161.84,Fitness,New
ORD-13258,35.66,Fitness,New
ORD-13259,49.28,Fashion,VIP
ORD-13260,64.36,Home & Kitchen,New
ORD-13261,31.33,Fashion,New
ORD-13262,73.58,Fashion,New
ORD-13263,158.72,Fashion,New
ORD-13264,44.96,Electronics,New
ORD-13265,76.48,Home & Kitchen,Returning
ORD-13266,11.59,Fitness,New
ORD-13267,58.95,Fashion,Returning
ORD-13268,50.01,Home & Kitchen,New
ORD-13269,36.93,Electronics,New
ORD-13270,115.45,Electronics,VIP
ORD-13271,49.61,Home & Kitchen,Returning
ORD-13272,54.25,Electronics,Returning
ORD-13273,48.12,Fitness,New
ORD-13274,19.1,Fashion,Returning
ORD-13275,30.59,Fitness,Returning
ORD-13276,107.41,Fashion,VIP
ORD-13277,17.01,Fashion,Returning
ORD-13278,38.1,Fitness,Returning
ORD-13279,47.47,Fashion,New
ORD-13280,171.77,Electronics,New
ORD-13281,95.69,Fitness,New
ORD-13282,43.19,Fashion,New
ORD-13283,131.99,Electronics,New
ORD-13284,38.69,Fashion,New
ORD-13285,110.55,Home & Kitchen,Returning
ORD-13286,26.7,Home & Kitchen,Returning
ORD-13287,114.89,Fitness,Returning
ORD-13288,47.29,Fashion,New
ORD-13289,32.55,Electronics,Returning
ORD-13290,52.97,Fashion,VIP
ORD-13291,71.27,Electronics,New
ORD-13292,44.84,Home & Kitchen,VIP
ORD-13293,84.13,Electronics,New
ORD-13294,42.53,Home & Kitchen,Returning
ORD-13295,87.55,Home & Kitchen,Returning
ORD-13296,78.68,Fitness,Returning
ORD-13297,58.17,Electronics,VIP
ORD-13298,46.3,Electronics,New
ORD-13299,66.08,Books,Returning
ORD-13300,83.94,Home & Kitchen,VIP
ORD-13301,207.9,Fashion,Returning
ORD-13302,106.02,Home & Kitchen,New
ORD-13303,108.37,Books,New
ORD-13304,384.95,Fashion,VIP
ORD-13305,82.23,Books,Returning
ORD-13306,80.7,Electronics,VIP
ORD-13307,92.06,Books,New
ORD-13308,32.94,Electronics,Returning
ORD-13309,46.23,Fashion,Returning
ORD-13310,44.54,Electronics,VIP
ORD-13311,88.99,Fitness,Returning
ORD-13312,54.35,Books,New
ORD-13313,65.56,Fashion,Returning
ORD-13314,115.87,Fashion,Returning
ORD-13315,101.28,Fashion,New
ORD-13316,54.76,Electronics,New
ORD-13317,40.37,Fitness,VIP
ORD-13318,119.24,Electronics,New
ORD-13319,96.0,Books,New
